Testament,Book,Chapter,Verse,Content
"New","40","2","16","Ke ini Herọd adiọọñọke ate ke mme ikpọawo ifiọk ado emaebiaaña imọ, anye amaayat esịd ñkpa-ñkpa anyʌñ anọ adudu ate ewot afịd nditọ ideen ke Betrehem ye mme ñkanñkʌk a-mmikisọññọ ikan isua iba akeene se anye akekop ato mme ntaifiọk ado abaña ini a-ntantaafiọñ akewuọọhọ ada."
"New","40","2","17","Ke ntom se brọfed Yerimaya aketañ amaasu:"
"New","40","2","18","“Emaekop uyo ke Rama, ntuaaña ye akpọsọñ mfʌghọ, Rased atua anọ nditọ amọ inyʌññọ ikop ndọñesịd, sia ammọ ibaññake aba ke uwem.”"
"New","40","2","19","Ke Herọd amaakekpa, enyere Abọọñ amawọt Yosef idem ke ndab ke Iyịpt"
"New","40","2","20","anyʌñ abo anye ate, “Dakka da, ben ayịn ye eka nyọñ Isred, sia mbio e-ekeyemme adiwot anye ekpañña.”"
"New","40","2","21","Do ndin ke Yosef akedakka ada, aben ayịn ye eka anyọñ Isred."
"New","40","2","22","Ado anye amaakekop nte ebo ke Asedaus adat itie ete amọ Herọd ke Yudia, ndịk amaanam anye adika do. Ke emaekekpan anye ke ndab ete anye akuuka Yudia, anye adikappa aka efaak Kadidi"
"New","40","2","23","akedʌñ do ke abio e-ekekoodo Nasared. Ke ami, se mme brọfed eketañ amaasu ete, “Eyaekood anye awo Nasared.”"
"New","40","3","1","Akem Yọọn Aduọkmmọọñ adi adikwọrọ ikọ ke akpautatan Yudia,"
"New","40","3","2","ate, “Ikappa esịd sia abio ubọọñ Abasi akpere.”"
"New","40","3","3","Yọọn Aduọkmmọọñ ami ado awo a-brọfed Aisaya aketañña abaña ke ini anye akebooho ate: “Uyo awo keed ke akpautatan abo ‘Idiọñ usʌñ inọ Abọọñ, inekke usʌñ inọ anye.’ ”"
"New","40","3","4","Ekedat ided enañ mbiomo enam afọñ Yọọn ndin anye abọbọ ñkpaha ikpa ke isịn. Ndidia amọ akedo ñkukuñkpọyọriyọ ye adan akwọọk ikọd."
"New","40","3","5","Ndin afịd mbon Yerusedem ye Yudia, ye afịd ñkanñkʌk Yọdan emaewuọ ebịne anye."
"New","40","3","6","Ke ammọ emaekeyaara mme idiọọkñkpọ ammọ, anye amaaduọk ammọ mmọọñ ke Akpa Yọdan."
"New","40","3","7","Ke ini Yọọn Aduọkmmọọñ akịtte uwak mme Farisi ye mme Sadusi nte edibọ uduọkmmọọñ anye abo ammọ ate, “Ndufo ubon asabọ, anie awo itemme ndufo ibo efeghe ifiobesịd Abasi a-aboohoidi mi?"
"New","40","3","8","Ikappa esịd inyʌñ inam se ifọn."
"New","40","3","9","Ikiikere ibo ke emenie Ebraham nte ete. Sia Abasi akeme adidat mme itiad ami abot nditọ anọ Ebraham."
"New","40","3","10","Ndin idahami ekọñ ekịd ke itak eto: anam eto a-ammiinwịmme eti mfịd eyaekpịkke anye etop esịn ke ikañ."
"New","40","3","11","“Ami ñkama mmọọñ nnịm ndufo uduọkmmọọñ nte yak ekappa esịd. Ado anye a-adiidi ke ini iso akpon ankan, ndotto adisiooño anye ikpaukod ke ukod. Anye adikama Adisana Sịbidịd ye ikañ iduọk ndufo mmọọñ."
"New","40","3","12","Anye ayaakama abufịm afịm idem abakpa, akoono idem abakpa akebono ke ise ado anye ayaafọp ñkpata ke ikañ.”"
"New","40","3","13","Akema Yisọs amaato Kadidi adika Yọdan, nọ Yọọn akeduọk anye mmọọñ."
"New","40","3","14","Ado Yọọn akpaaña nsa, ate, “Afo akpekap anduọk miin mmọọñ.”"
"New","40","3","15","Yisọs abọọrọ anye ate, “Yak aba ntodo nọ ikọ Abasi asu.” Ndin Yọọn anyịmme."
"New","40","3","16","Ke emaekeduọk Yisọs mmọọñ ema, anye awuọ ke mmọọñ ndin sese ikpaanyọñ abeere, ndin anye akịt naña Sịbidịd Abasi asọiyọ nte ibiom adidoro anye ke idem."
"New","40","3","17","Ndin uyo ato ikpaanyọñ abo ate, “Anye ami ado adima Ayịn mmi, a-ami mmaaha eti-eti.”"
"New","40","4","1","Akem Sịbidịd adiben Yisọs aka ke akpautatan nọ setan adomo anye idomo."
"New","40","4","2","Ke anye amaakeba ke utreudia ke usen aba ye akonayo aba, mbiọñ amaadọñ anye."
