Testament,Book,Chapter,Verse,Content
"Old","1","3","1","Na ɔwɔ yɛ anifere kyɛn wuram mmoadoma a AWURADE Nyankopɔn yɛɛ wɔn nyinaa. Na obisaa ɔbea no sɛ: Ampa sɛ Nyankopɔn aka sɛ Munnni turom ha nnua nyinaa bi?"
"Old","1","3","2","Na ɔbea no ka kyerɛɛ ɔwɔ no sɛ: Turom ha nnua aba no, yedi bi,"
"Old","1","3","3","nanso dua a esi turo no mfinimfini no aba de, Onyankopɔn aka sɛ: Munnni bi, nso mommfa mo nsa nnka, na moanwu."
"Old","1","3","4","Na ɔwɔ no ka kyerɛɛ ɔbea no sɛ: Ɛnyɛ owu na mubewu:"
"Old","1","3","5","na Onyankopɔn nim sɛ da a mubedi bi no, mo ani bebue, na moayɛ sɛ Onyankopɔn, ahu papa ne bɔne."
"Old","1","3","6","Na ɔbea no hui sɛ dua no ye sɛ wodi, na ɛyɛ aniwa fɛ, na dua no dɔ kɔn na ɛbɛtew ani no, ɔtew n'aba no bi, na odii, na ɔde bi maa ne kunu a ɔka ne ho no nso, na odii."
"Old","1","3","7","Na wɔn baanu ani buebuei, na wohui sɛ wɔdeda adagyaw, na wɔpompam borɔdɔma ahaban yɛɛ nkataanim fae."
"Old","1","3","8","Na wɔtee AWURADE Nyankopɔn nka sɛ ɔnam turom hɔ wɔ anwummere mfare mu. Na Adam no ne ne yere kohintaw fii AWURADE Nyankopɔn anim wɔ turom hɔ nnua mu."
"Old","1","3","9","Na AWURADE Nyankopɔn frɛɛ Adam, na ɔka kyerɛɛ no sɛ: Wowɔ he?"
"Old","1","3","10","Na ose: Metee wo nka wɔ turom hɔ no, misuroe, efisɛ meda adagyaw, na mihintawee."
"Old","1","3","11","Na ɔkae sɛ: Hena na ɔka kyerɛɛ wo sɛ woda adagyaw? Dua a mehyɛɛ wo sɛ nni bi no na woadi yi?"
"Old","1","3","12","Na Adam se: Ɔbea no a wode no bɛkaa me ho no, ɔno na ɔmaa me dua no aba bi na midii."
