Testament,Book,Chapter,Verse,Content
"New","40","1","1","Ибрахъим хъаьм Давыт токымыннан булган Гайсаь Маьсихненъ наьсел шаьжъаьраьсе."
"New","40","1","2","Ибрахъим Исхакнынъ, Исхак Ягъкубнынъ, Ягъкуб Яхъуьдненъ хъаьм анынъ агай-энелаьрененъ аьтисе,"
"New","40","1","3","Яхъуьд Тамардан туган Перес хъаьм Зерахнынъ аьтисе, Перес Хесруннынъ, Хесрун Рамнынъ,"
"New","40","1","4","Рам Амминадабнынъ, Амминадаб Нахшуннынъ, Нахшун Салмуннынъ,"
"New","40","1","5","Салмун Раьхаьбтаьн туган Богазнынъ, Богаз Руттан туган Обид-ненъ, Обид Ишайнынъ,"
"New","40","1","6","Ишай Давыт патшанынъ аьтисе иде. Давыт Урияненъ хатыныннан туган Соьлаьйманнынъ,"
"New","40","1","7","Соьлаьй­ман Рихаьбаьмненъ, Рихаьбаьм Абияненъ, Абия Асанынъ,"
"New","40","1","8","Аса Ехъо-шафатнынъ, Ехъошафат Яхъурамнынъ, Яхъурам Уззияненъ,"
"New","40","1","9","Уззия Йотамнынъ, Йотам АЬхаьзненъ, АЬхаьз Хизаькыйяненъ,"
"New","40","1","10","Хизаькыйя Менашененъ, Менаше Амоннынъ, Амон Йошияненъ аьтисе иде."
"New","40","1","11","Исраил халкы коьчлаьп Бабылга куьчерелуь даьверендаь Йошияненъ улы Ехъоякин хъаьм анынъ агай-энелаьре туды."
"New","40","1","12","Бабылга коьчлаьп куьчерелгаьннаьн сонъ, Ехъоякинненъ улы Шехъалтиел туды. Шехъалтиел Зеруббабелнынъ,"
"New","40","1","13","Зеруббабел Аби-хъуднынъ, Абихъуд Эльякыймнынъ, Эльякыйм Азурнынъ,"
"New","40","1","14","Азур Садыйкнынъ, Садыйк Ахимненъ, Ахим Элиуднынъ,"
"New","40","1","15","Элиуд Элья-зарнынъ, Эльязар Маттаннынъ, Маттан Ягъкубнынъ,"
"New","40","1","16","Ягъкуб — Маьрьямненъ ире Йосыфнынъ аьтисе иде. Маьрьямнаьн Маьсих дип аталган Гайсаь туды."
"New","40","1","17","Ибрахъимнан Давытка кадаьр барлыгы ундуьрт буын, Давыттан алып Бабылга коьчлаьп куьчерелгаьн вакытка кадаьр ундуьрт буын хъаьм Бабылга куьчерелеп, Маьсих туганга кадаьр ундуьрт буын булды."
"New","40","1","18","Гайсаь Маьсихненъ тууы менаь болай булган: анасы Маьрьям Йосыф белаьн яраьшелгаьн булган, аьмма алар никахлашканчы, Маьрьямненъ Изге Рухтан балага узганы ачыкланган."
"New","40","1","19","Ире Йосыф исаь таькъва кеше буларак, Маьрьямне оятка калдырмас оьчен, яраьшуьне яшертен генаь оьзаьргаь ниятлаьгаьн."
"New","40","1","20","АЬмма ул ниятлаьгаьч, тоьшендаь анынъ янына Раббы фаьрештаьсе килде хъаьм: — Давыт наьселеннаьн булган Йосыф! Маьрьямне хатын итеп алырга курыкма. Ул карынында йоьрткаьн бала Изге Рухтан уздырылган."
"New","40","1","21","Ул ир бала тудырачак. Син Анъа Гайсаь дип исем кушарсынъ, чоьнки Ул УЬзененъ халкын гоьнахълардан коткарачак! — диде."
"New","40","1","22","Болар барысы да Раббынынъ паьйгамбаьр аша:"
"New","40","1","23","«Менаь, гыйффаьтле кыз балага узачак хъаьм ир бала тудырачак. Анъа Иммануил дип исем кушарлар», — дигаьн суьзлаьре гамаьлгаь ашсын оьчен булды. «Иммануил» — «Аллахъы безненъ белаьн» дигаьнне анълата."
"New","40","1","24","Йосыф йокысыннан уянгач, Раббынынъ фаьрештаьсе наьрсаь кушкан булса, шуны эшлаьде: ул Маьрьямгаь оьйлаьнде."
"New","40","1","25","АЬмма Маьрьям Улын тудырганчы Йосыф анъа якынаймады. Балага ул Гайсаь дип исем кушты."
